Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
2001-12-07,51.230530,29.465488,30.968769,48.068981,51.747948,36.525536
2001-12-10,50.244457,28.867645,31.033798,47.027802,51.283440,35.927898
2001-12-11,50.504421,29.114265,30.773676,47.071533,50.435932,34.819645
2001-12-12,50.916779,28.919973,30.925423,47.412754,49.686195,35.185207
2001-12-13,48.944668,28.127842,31.069920,46.852806,49.343918,35.440506
2001-12-14,49.034290,28.267982,31.091661,47.073391,49.688984,35.253513
2001-12-17,49.616955,28.477827,31.084414,47.397243,50.145828,34.768497
2001-12-18,50.065186,29.302187,31.446609,47.738613,50.398708,35.428810
2001-12-19,49.123943,28.740118,31.794331,47.738613,50.667923,36.433880
2001-12-20,47.286270,28.702637,31.721893,47.616070,50.847378,36.170933
2001-12-21,47.958580,28.410381,31.888493,47.966171,51.051350,36.200134
2001-12-24,47.824131,28.582737,31.866779,47.843639,51.279751,36.463108
2001-12-26,47.824131,28.575247,31.845051,48.079990,51.067657,36.790329
2001-12-27,48.451622,28.740118,31.881264,48.753963,51.181843,37.100033
2001-12-28,48.765358,28.777594,31.721893,49.182850,51.312386,37.339615
2001-12-31,47.689659,28.830050,31.584255,48.683918,50.659744,37.380527
2002-01-02,48.855011,28.687666,31.721893,48.447590,50.333454,37.614269
2002-01-03,51.589096,29.182270,31.330719,48.745182,49.901085,37.386364
2002-01-04,51.983524,29.856747,31.280014,49.244106,49.950031,37.240284
2002-01-07,51.230530,29.706871,30.983000,49.410412,49.615566,37.398056
2002-01-08,51.589096,29.332150,31.106144,49.322891,49.395306,36.901352
2002-01-09,51.768379,29.227242,31.149609,48.666409,49.476883,36.901352
2002-01-10,51.275356,28.590240,30.888811,48.675159,49.925556,36.983166
2002-01-11,50.827137,28.275482,31.135132,48.141224,50.211079,36.802021
2002-01-14,50.020363,27.413651,31.222057,47.441013,50.129498,36.983166
2002-01-15,50.154827,27.106377,31.424894,47.913666,50.039768,37.100033
2002-01-16,48.406799,26.784143,31.258284,47.265949,49.876625,37.193535
2002-01-17,49.796246,26.716688,31.519049,47.309715,49.688984,36.696850
2002-01-18,48.272335,26.604292,31.562521,47.309715,49.387157,36.609200
2002-01-22,46.255383,26.746664,31.627716,47.012100,49.917412,36.141716
2002-01-23,46.891846,27.181330,31.403151,47.581059,50.194763,36.258575
2002-01-24,47.913776,27.825832,31.352448,47.834896,49.688984,36.141716
2002-01-25,48.093056,28.515284,31.562521,47.616070,49.436108,36.200134
2002-01-28,48.272335,28.500307,31.490084,48.053719,49.142429,36.048225
2002-01-29,46.927708,27.878286,31.164110,47.178402,48.604004,35.516457
2002-01-30,47.456593,28.253008,31.424894,47.703587,48.946625,35.522301
2002-01-31,48.137878,28.904982,31.707405,48.228760,49.509518,35.907978
2002-02-01,47.555187,28.845034,31.881264,47.791119,49.640034,36.165092
2002-02-04,46.156773,28.455336,31.627716,46.784531,48.497936,35.645023
2002-02-05,45.448601,28.088121,31.801580,46.688255,48.856895,35.288567
2002-02-06,45.045208,28.050671,31.808817,46.346905,48.187950,34.797714
2002-02-07,44.014324,28.178049,31.714657,46.688255,47.935070,35.031456
2002-02-08,44.641834,28.215525,31.533541,47.528538,48.620316,35.089893
2002-02-11,46.076103,29.579470,31.866779,48.272541,49.109795,35.434654
2002-02-12,45.538250,29.302187,31.874016,48.316307,49.697136,35.674225
2002-02-13,46.076103,29.564487,32.084099,48.753963,49.599262,35.802792
2002-02-14,45.941650,29.414581,32.272434,48.788956,49.436108,35.639183
2002-02-15,44.507362,29.556982,32.323158,48.097481,49.476883,35.294415
2002-02-19,42.624863,29.257212,32.200008,47.187172,48.775322,34.914589
2002-02-20,43.297195,29.669386,32.504253,48.097481,49.550312,34.914589
2002-02-21,41.369873,29.624434,32.352123,47.616070,49.150578,34.704239
2002-02-22,41.100956,30.066570,32.823009,47.738613,49.395306,35.013924
2002-02-25,42.848976,30.261433,33.293858,48.578896,49.436108,34.885387
2002-02-26,42.714523,30.238955,33.257645,48.885258,49.476883,35.119114
2002-02-27,41.997379,30.358854,33.033081,48.622627,49.656361,35.498932
2002-02-28,41.145779,30.553713,33.025837,48.605133,49.362671,35.498932
2002-03-01,43.700592,30.965881,33.612617,49.708015,50.096874,35.989773
2002-03-04,45.358955,31.925123,33.330082,50.417019,50.251881,36.661793
2002-03-05,45.726509,30.838491,33.163464,49.322891,49.533989,37.199383
2002-03-06,46.120922,31.640366,33.286621,50.154415,50.406868,37.742821
2002-03-07,45.986462,31.475475,32.975128,50.145660,50.088703,37.953178
2002-03-08,47.375912,31.252569,33.085415,50.506302,49.757820,37.725040
2002-03-11,47.591053,31.230064,33.012852,50.585091,50.043781,37.872044
2002-03-12,46.434673,31.417690,33.245045,50.585091,50.125481,37.548645
2002-03-13,45.170727,30.959856,32.983833,50.278709,50.615707,37.331100
2002-03-14,44.821106,31.402679,33.245045,50.331249,50.574860,37.325222
2002-03-15,45.000397,31.747942,33.528004,51.162800,51.024239,37.419281
2002-03-18,45.358955,31.620335,33.593292,51.337887,50.991539,37.783863
2002-03-19,45.493420,32.040653,33.985100,51.416656,50.999729,37.924953
2002-03-20,44.193604,32.033146,33.883518,50.768902,49.880367,37.860287
2002-03-21,45.045208,31.492756,34.159222,50.550068,50.207188,38.636417
2002-03-22,44.623894,31.237564,34.282589,50.278709,50.076454,38.754009
2002-03-25,43.297195,30.689678,34.028633,49.499657,49.390152,38.571754
2002-03-26,43.655754,31.297598,34.289829,49.289604,49.594410,38.301277
2002-03-27,43.745392,31.935555,34.268082,49.613468,49.586243,38.848099
2002-03-28,44.417721,31.845484,34.391415,49.937351,49.716969,38.953930
2002-04-01,44.865921,31.522774,34.268082,49.280857,49.798687,38.689342
2002-04-02,43.252361,31.252569,34.217278,48.493061,49.512714,38.936298
2002-04-03,42.624863,30.892319,33.810966,48.142918,49.104168,38.542347
2002-04-04,42.804157,30.532051,34.202766,48.624340,48.082897,38.806934
2002-04-05,41.907738,30.877295,34.275322,48.991989,47.633495,38.524700
2002-04-08,41.818100,31.057425,34.398666,49.412140,47.788754,38.683449
2002-04-09,40.518280,31.079950,34.427689,49.674744,47.576305,38.554100
2002-04-10,41.145779,31.822985,35.153252,50.086136,48.532261,39.153854
2002-04-11,39.890793,31.447706,34.754204,49.105770,47.919472,38.618782
2002-04-12,40.428635,31.402679,34.826744,49.762291,48.074699,38.460018
2002-04-15,40.428635,31.102465,34.667133,49.412140,48.082897,38.007278
2002-04-16,42.311123,31.777952,34.950081,50.103653,48.720165,38.654057
2002-04-17,42.535225,31.770449,34.645355,49.744762,48.074699,38.989216
2002-04-18,42.221478,31.372652,34.471226,49.849804,48.744678,39.218536
2002-04-19,42.221478,31.462721,34.703411,50.077389,48.810040,39.330242
2002-04-22,41.056152,30.554588,34.971874,49.464672,48.115547,39.377274
2002-04-23,40.186607,30.239347,35.008141,49.490925,47.461929,39.653625
2002-04-24,39.568085,29.969147,34.877529,49.158295,47.224998,39.212654
2002-04-25,39.756329,29.804029,34.855774,49.377125,47.461929,38.736378
2002-04-26,38.564083,29.856569,34.667133,48.624340,46.979874,38.336544
2002-04-29,38.142757,29.413754,34.587303,47.749035,46.121986,38.166035
2002-04-30,38.949539,29.969147,34.819500,48.064148,46.456970,38.542347
2002-05-01,38.617882,30.171789,35.334644,48.834431,47.233170,38.595268
2002-05-02,37.569046,30.637119,35.697418,48.668114,46.816471,38.559975
2002-05-03,36.708485,30.869814,35.363670,48.414268,46.326252,38.583492
2002-05-06,35.587971,30.509544,35.341888,47.398876,45.746151,38.595268
2002-05-07,35.363861,30.839771,35.291100,47.792770,44.773861,38.160156
2002-05-08,39.397766,31.192535,35.225807,48.659370,46.277218,38.365948
2002-05-09,38.277225,31.290094,35.269333,47.967873,45.631748,37.860287
2002-05-10,36.744354,30.937351,35.167759,47.346378,45.215065,37.431057
2002-05-13,38.277225,31.192535,35.421692,47.827805,45.656269,37.160583
2002-05-14,40.464489,31.905533,35.407204,49.149555,46.367107,37.478096
2002-05-15,40.204540,31.815474,35.066174,49.202065,45.525555,36.966545
2002-05-16,40.769279,31.725410,35.312862,49.464672,45.280434,36.172783
2002-05-17,41.181629,31.537777,35.320129,49.928585,46.162830,35.978733
2002-05-20,40.025249,31.530281,35.073456,49.622219,45.827839,36.466751
2002-05-21,38.949539,31.515274,34.848518,48.449291,45.452003,36.690189
2002-05-22,39.379818,31.777952,35.095200,48.361752,45.705288,37.478096
2002-05-23,39.657722,32.033146,35.095200,48.843185,46.358917,37.866161
2002-05-24,38.985409,31.830481,34.942833,48.843185,45.754322,37.766220
2002-05-28,38.438587,31.522774,34.485725,47.932846,45.468353,37.630959
2002-05-29,37.452515,31.312620,34.580063,47.880325,45.737976,37.172352
2002-05-30,37.855900,31.072439,34.703411,47.547707,45.705288,36.848938
2002-05-31,37.434589,31.357668,35.044415,48.011646,45.468353,36.719593
2002-06-03,35.856880,30.697168,34.551041,47.005005,44.079391,35.778816
2002-06-04,36.609879,30.509544,34.478470,46.506065,43.948669,35.925804
2002-06-05,36.932590,30.832270,35.124222,47.083782,44.406185,35.537750
2002-06-06,36.125816,30.209318,34.580063,46.383511,43.107109,34.749847
2002-06-07,35.211456,30.261868,34.507504,46.427280,43.311348,34.902725
2002-06-10,34.969429,30.509544,34.551041,46.698643,44.054863,35.037956
2002-06-11,34.108868,30.029192,34.369652,46.085922,42.208347,34.849812
2002-06-12,34.960468,30.396954,34.746925,45.516953,42.077644,34.996796
2002-06-13,34.494335,29.879078,34.340618,45.166805,42.445301,35.320187
2002-06-14,34.332958,29.804440,34.230816,45.004826,42.593418,35.128456
2002-06-17,35.498322,30.452862,34.587158,46.186874,43.411732,35.561783
2002-06-18,35.856880,30.633802,34.667156,46.396992,43.739063,35.852650
2002-06-19,33.705482,30.309591,34.565331,45.792862,43.493568,35.496494
2002-06-20,32.809055,30.415152,34.441696,45.179939,42.716156,35.152218
2002-06-21,31.822983,29.842134,34.179905,43.849064,41.365936,35.235310
2002-06-24,32.558056,30.053259,33.699936,44.085476,41.243187,34.707005
2002-06-25,31.464418,30.302055,32.878178,43.595150,40.547626,34.457699
2002-06-26,31.634758,30.106018,32.849075,42.807121,41.284103,34.238071
2002-06-27,32.262238,30.309591,33.227226,43.166122,42.306988,34.166851
2002-06-28,32.316013,30.935404,33.089039,43.560112,41.734200,34.980057
2002-07-01,30.819000,30.777073,33.096333,42.246758,39.892971,34.249954
2002-07-02,29.850851,29.940142,32.885429,41.152283,38.968277,33.430798
2002-07-03,30.881748,29.894918,32.667263,42.019093,39.041924,33.181511
2002-07-05,32.719406,30.694126,33.052696,43.384998,40.220295,33.537647
2002-07-08,31.643711,30.445297,33.089039,42.640766,39.770218,33.234924
2002-07-09,31.069998,30.452862,32.485451,41.703903,38.010830,32.308933
2002-07-10,30.299074,29.201260,32.020031,40.460583,36.267815,30.741852
2002-07-11,31.285126,28.741341,31.278263,40.539356,36.947018,31.519457
2002-07-12,31.589924,28.681034,30.667370,39.838905,37.478939,30.540035
2002-07-15,31.912622,28.130632,30.471029,39.313580,36.742470,30.985222
2002-07-16,31.419605,27.572693,29.816515,38.359184,36.562412,29.946451
2002-07-17,32.136726,28.047695,30.201941,38.315392,37.519844,29.578434
2002-07-18,31.347876,27.406818,29.380178,37.860088,35.924118,29.121361
2002-07-19,30.514210,26.049665,27.889351,36.345333,34.287502,27.500870
2002-07-22,29.133722,25.167532,28.172972,35.382210,33.551003,27.239681
2002-07-23,27.968376,24.692524,28.500216,34.795578,33.420059,25.090912
2002-07-24,29.223360,26.388952,29.612892,36.905731,35.670460,27.109112
2002-07-25,27.475330,26.607607,30.216486,36.108936,36.644253,27.797670
2002-07-26,27.466373,26.954432,30.114677,36.730602,37.274349,27.714569
2002-07-29,29.662601,28.432213,31.300074,38.919544,38.984646,28.076656
2002-07-30,29.886713,27.308790,30.791010,38.875767,39.361073,30.136415
2002-07-31,29.313005,27.444517,31.380062,38.411716,40.367599,30.409447
2002-08-01,27.878727,27.421892,31.212795,37.299725,39.074650,29.798058
2002-08-02,27.018158,26.170303,31.125546,35.898792,38.984646,29.293505
2002-08-05,26.265167,25.303249,30.761917,34.629200,37.315281,28.866116
2002-08-06,27.349840,26.336174,30.703743,35.723679,38.092663,29.898954
2002-08-07,27.878727,26.931824,31.198254,36.380360,39.475624,30.237316
2002-08-08,29.169577,27.489750,31.961843,36.905731,40.866756,30.367884
2002-08-09,28.640686,27.715931,32.034573,36.861935,40.670361,30.545984
2002-08-12,28.371759,27.625456,31.998222,36.599255,40.760384,31.252338
2002-08-13,27.959414,27.361576,31.910959,35.925056,39.459259,30.451002
2002-08-14,29.402641,27.783796,32.718178,37.877605,40.915867,31.394800
2002-08-15,30.065996,27.534983,32.412731,39.269779,41.120426,31.276085
2002-08-16,30.792103,27.044910,32.470917,39.015865,40.776745,30.836834
2002-08-19,31.733343,27.776251,32.798164,40.408031,41.357769,31.074261
2002-08-20,31.043110,27.158003,32.652721,40.014027,40.907673,31.371059
2002-08-21,32.002277,27.670704,32.485451,40.950897,41.701443,32.213947
2002-08-22,32.271202,28.062778,32.609081,41.502510,42.855270,32.819405
2002-08-23,30.926567,27.338949,32.289101,40.057804,41.865116,32.202068
2002-08-26,31.240316,27.866739,32.223656,40.530621,42.143330,32.706631
2002-08-27,29.985325,27.655617,32.245468,39.593758,40.834030,32.142715
2002-08-28,29.053040,27.007214,32.049110,39.287292,40.621265,32.190212
2002-08-29,29.420578,27.142933,31.678236,39.401131,40.711304,31.709398
2002-08-30,29.160608,27.482204,31.852764,39.409885,40.653992,31.632231
2002-09-03,27.609797,26.464352,31.089170,38.078995,38.788250,30.581585
2002-09-04,28.326939,26.584984,31.481871,38.963329,39.933891,30.433191
2002-09-05,27.251228,25.725454,31.474588,38.026459,39.565639,30.332275
2002-09-06,28.058012,26.441740,31.256447,39.576221,39.672024,30.451002
2002-09-09,28.506226,26.841341,31.918215,39.838905,40.015717,30.326351
2002-09-10,28.945477,26.954432,31.983669,40.364250,40.244843,29.554682
2002-09-11,28.918581,27.142933,31.969126,40.355503,40.212112,29.839611
2002-09-12,27.609797,26.713156,31.532776,39.357338,39.434711,28.978897
2002-09-13,28.049059,26.416943,31.737852,39.838905,39.853561,29.262222
2002-09-16,27.511194,26.333612,31.993282,39.707565,39.960110,29.592367
2002-09-17,26.982307,25.629061,31.256189,39.050888,39.214207,28.109753
2002-09-18,26.489273,25.591175,31.139441,39.269779,39.369946,28.842045
2002-09-19,25.413568,24.977539,30.504536,37.938904,38.320736,28.379858
2002-09-20,25.413568,25.432095,30.271008,38.262871,38.328941,27.881641
2002-09-23,24.705391,24.886616,30.343983,37.387283,37.796124,27.371441
2002-09-24,24.400612,23.742676,29.694483,36.520439,37.886299,26.645138
2002-09-25,25.422533,24.507839,29.913408,37.396038,39.132240,27.341421
2002-09-26,25.099825,24.772989,30.562920,38.516773,39.673233,28.091736
2002-09-27,24.651613,24.091162,29.701775,37.343506,38.205975,27.707575
2002-09-30,23.844830,23.750248,29.606907,35.933830,38.189610,27.713573
2002-10-01,24.786074,25.166933,30.431551,36.686802,39.263405,28.451880
2002-10-02,24.257185,23.712370,29.920719,36.073917,39.017479,27.917660
2002-10-03,23.817936,23.932072,30.022875,35.828743,39.017479,27.749586
2002-10-04,23.047016,23.409334,29.512035,35.329666,37.878105,26.645138
2002-10-07,22.500198,22.916910,29.431753,33.753616,37.878105,26.411024
2002-10-08,22.804985,23.076002,30.139650,34.716755,38.574844,25.450640
2002-10-09,22.276096,22.098713,29.585020,33.631031,38.279758,23.451796
2002-10-10,23.800007,23.182066,29.577709,34.541641,38.837151,25.120489
2002-10-11,25.135675,24.113897,30.176128,36.065155,39.312565,25.450640
2002-10-14,25.494244,23.954803,30.701574,36.354103,40.197861,25.204536
2002-10-15,27.296059,25.288143,31.227005,38.087746,41.050323,25.570681
2002-10-16,25.503210,24.560862,30.322088,37.037060,41.189690,24.496233
2002-10-17,26.794056,25.416931,30.489922,37.693733,41.476559,24.994434
2002-10-18,27.027128,25.280565,30.891312,38.140285,41.607735,25.102489
2002-10-21,27.833912,26.076029,31.759739,38.963329,41.722477,26.543095
2002-10-22,27.251228,25.454811,31.234299,38.902046,41.066719,25.990847
2002-10-23,28.102833,25.409355,31.044561,39.488663,40.599483,26.591110
2002-10-24,27.744265,24.545710,30.665077,38.919544,40.009319,26.441036
2002-10-25,28.560015,25.257837,30.935091,39.576221,40.919182,26.831205
2002-10-28,28.174549,24.848742,30.212616,38.919544,40.451946,27.383436
2002-10-29,27.914583,24.803295,30.789137,38.875767,40.230633,27.257385
2002-10-30,28.640686,24.704809,30.745373,38.367928,40.624077,27.551516
2002-10-31,28.909616,24.674501,30.453440,38.289127,40.238819,27.731585
2002-11-01,29.761215,25.303299,30.869419,38.875767,40.722446,27.821619
2002-11-04,31.105852,25.212383,30.161545,38.744431,40.665058,28.691988
2002-11-05,31.007229,25.265423,30.679672,39.252258,41.279839,28.661968
2002-11-06,31.509232,26.136648,30.504536,39.620010,42.214283,28.962093
2002-11-07,30.209427,25.560883,30.504536,38.621845,41.845409,28.001696
2002-11-08,30.074968,25.151785,30.161545,38.236588,41.525761,27.329407
2002-11-11,28.685516,24.432072,30.103153,37.308479,40.812614,26.771181
2002-11-12,29.626749,24.848742,29.190935,37.825069,41.066719,26.290977
2002-11-13,30.110838,24.674501,29.701775,38.087746,40.574905,26.543095
2002-11-14,31.464418,25.447243,30.008284,38.919544,41.247044,26.993273
2002-11-15,31.338915,25.576033,30.219919,39.418625,41.640495,27.437466
2002-11-18,31.240316,25.265423,30.212616,38.937042,41.378201,27.371441
2002-11-19,30.478357,25.151785,30.263700,38.280373,41.189690,27.257385
2002-11-20,31.948484,25.500277,30.395071,38.359184,41.673309,27.467474
2002-11-21,33.481369,26.507860,30.205320,39.471176,41.960190,27.671553
2002-11-22,33.373795,26.182098,30.212616,39.628761,41.624100,28.493895
2002-11-25,33.974403,26.515427,29.993683,39.795124,41.550331,28.691988
2002-11-26,33.158657,26.197252,29.796640,38.919544,40.861797,28.001696
2002-11-27,34.225410,27.045740,30.212616,40.364250,41.353619,28.271805
2002-11-29,34.135754,27.462412,29.847736,40.145363,41.394592,28.031713
2002-12-02,34.288128,27.068480,29.774765,40.320477,41.066719,27.761600
2002-12-03,33.033150,26.712400,30.008284,38.928310,40.574905,28.007690
2002-12-04,32.091915,26.644230,30.416956,38.989601,41.058517,27.623549
2002-12-05,31.643711,26.341196,29.964489,38.744431,40.861797,27.299414
2002-12-06,31.822983,26.568462,30.139650,38.744431,40.992950,27.449474
2002-12-09,30.299074,25.863913,30.117767,37.544903,40.968357,27.743593
2002-12-10,31.061033,26.007858,30.562920,38.254082,40.943779,28.001696
2002-12-11,31.240316,26.500284,30.292891,38.210331,41.058517,28.271805
2002-12-12,31.186516,26.212400,30.227219,38.236588,40.648693,28.361845
2002-12-13,30.083935,25.807041,30.222071,37.437733,40.291271,28.662498
